STRUCTURE,STRUCTURE_ID,freq: Time frequency,unit: Unit of measure,geo: Geopolitical entity (reporting),TIME_PERIOD: Time,OBS_VALUE: Observation value,OBS_FLAG: Observation status (Flag) V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DED: Sachsen,2023,92.33,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2006,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2007,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2008,65.91,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2009,76.09,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2010,75.76,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2011,78.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2012,81.29,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2013,85.07,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2014,86.35,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2015,87.60,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2016,89.13,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2017,91.33,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2018,91.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2019,95.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2020,97.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2021,84.19,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2022,89.03,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEE: Sachsen-Anhalt,2023,87.83,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2006,71.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2007,73.57,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2008,72.53,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2009,84.42,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2010,85.64,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2011,84.43,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2012,84.80,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2013,90.07,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2014,91.50,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2015,91.72,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2016,93.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2017,91.46,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2018,96.26,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2019,96.05,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2020,96.01,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2021,94.07,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2022,93.96,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEF: Schleswig-Holstein,2023,85.90,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2006,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2007,,u: low reliability,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2008,70.91,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2009,79.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2010,83.61,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2011,82.32,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2012,87.72,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2013,89.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2014,88.05,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2015,90.51,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2016,90.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2017,92.76,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2018,95.75,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2019,94.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2020,94.90,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2021,88.52,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2022,86.55,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DEG: Thüringen,2023,89.47,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2006,78.73,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2007,78.05,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2008,81.88,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2009,82.53,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2010,86.10,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2011,90.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2012,92.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2013,92.71,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2014,93.12,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2015,91.74,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2016,94.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2017,97.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2018,92.66,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2019,95.43,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2020,95.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2021,96.14,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2022,95.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK: Denmark,2023,96.09,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2008,81.88,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2009,82.53,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2010,86.10,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2011,90.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2012,92.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2013,92.71,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2014,93.12,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2015,91.74,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2016,94.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2017,97.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2018,92.66,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2019,95.43,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2020,95.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2021,96.14,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2022,95.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK0: Danmark,2023,96.09,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2008,85.52,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2009,85.68,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2010,89.10,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2011,92.62,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2012,94.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2013,94.10,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2014,95.11,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2015,91.19,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2016,95.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2017,98.08,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2018,92.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2019,95.33,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2020,95.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2021,97.07,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2022,95.95,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK01: Hovedstaden,2023,98.00,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2008,79.77,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2009,78.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2010,82.42,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2011,89.12,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2012,90.20,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2013,89.40,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2014,92.69,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2015,93.21,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2016,94.62,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2017,96.09,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2018,91.13,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2019,94.74,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2020,94.48,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2021,94.64,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2022,95.49,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK02: Sjælland,2023,92.78,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2008,80.16,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2009,79.28,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2010,86.06,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2011,85.96,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2012,88.92,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2013,91.33,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2014,90.29,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2015,93.53,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2016,91.73,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2017,97.34,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2018,91.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2019,95.32,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2020,95.63,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2021,95.57,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2022,94.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK03: Syddanmark,2023,95.71,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2008,82.88,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2009,83.47,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2010,85.81,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2011,91.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2012,94.39,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2013,93.79,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2014,94.23,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2015,90.89,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2016,95.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2017,96.35,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2018,93.90,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2019,96.24,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2020,95.83,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2021,97.12,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2022,94.43,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK04: Midtjylland,2023,96.45,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2008,75.22,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2009,82.75,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2010,82.12,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2011,89.90,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2012,89.54,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2013,93.44,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2014,90.76,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2015,89.73,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2016,95.15,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2017,95.40,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2018,93.95,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2019,95.17,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2020,93.18,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2021,93.93,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2022,95.11,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,DK05: Nordjylland,2023,94.67,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2006,45.18,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2007,52.20,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2008,57.35,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2009,61.85,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2010,66.89,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2011,69.39,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2012,73.82,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2013,79.31,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2014,82.90,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2015,87.73,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2016,86.19,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2017,88.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2018,90.47,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2019,90.43,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2020,89.98,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2021,91.82,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2022,92.41,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE: Estonia,2023,93.22,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2008,57.35,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2009,61.85,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2010,66.89,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2011,69.39,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2012,73.82,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2013,79.31,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2014,82.90,b: break in time series,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2015,87.73,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2016,86.19,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2017,88.27,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2018,90.47,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2019,90.43,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2020,89.98,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2021,91.82,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2022,92.41,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE0: Eesti,2023,93.22,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE00: Eesti,2008,57.35,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE00: Eesti,2009,61.85,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE00: Eesti,2010,66.89,,
dataflow,ESTAT:ISOC_R_IACC_H(1.0),A: Annual,PC_HH: Percentage of households,EE00: Eesti,2011,69.39,,
